asset,signal_date,signal_timestamp_ms,decision_timestamp_ms,scenario_id,direction,trigger_met,confirmed,support_verdict,confluence_state,daily_regime,entry_close,horizon,outcome_start_timestamp_ms,outcome_end_timestamp_ms,final_close,raw_return,signed_return,direction_correct,direction_correct_after_10bps,target,invalidation_value,target_hit,invalidated,target_before_invalidation,first_target_bar,first_invalidation_bar,range_final_inside,range_strict_path_inside,range_relaxed_path_inside,range_lower,range_upper,range_invalidation_lower,range_invalidation_upper
BTC,2025-09-20,1758326400000,1758412800000,range_continuation,range,true,true,mixed,range_alignment,range,115681,4,1758412800000,1758672000000,113297.6,-0.020603210553159057,,true,,,,,false,,,,true,true,true,107261.3,117902.6,105000.6619757297,120163.2380242703
BTC,2025-09-20,1758326400000,1758412800000,range_continuation,range,true,true,mixed,range_alignment,range,115681,12,1758412800000,1759363200000,120529,0.04190835141466609,,false,,,,,true,,,,false,false,false,107261.3,117902.6,105000.6619757297,120163.2380242703
BTC,2025-09-20,1758326400000,1758412800000,range_continuation,range,true,true,mixed,range_alignment,range,115681,24,1758412800000,1760400000000,113026.1,-0.022950181965923466,,true,,,,,true,,,,true,false,false,107261.3,117902.6,105000.6619757297,120163.2380242703
BTC,2025-09-21,1758412800000,1758499200000,bullish_breakout,bullish,false,false,mixed,range_alignment,range,115231.2,4,1758499200000,1758758400000,108996.2,-0.05410860947382301,-0.05410860947382301,false,false,118291.29,115759.2575488919,false,true,false,,1,,,,,,,
BTC,2025-09-21,1758412800000,1758499200000,bullish_breakout,bullish,false,false,mixed,range_alignment,range,115231.2,12,1758499200000,1759449600000,122228.1,0.06072053402203581,0.06072053402203581,true,true,118291.29,115759.2575488919,true,true,false,10,1,,,,,,,
BTC,2025-09-21,1758412800000,1758499200000,bullish_breakout,bullish,false,false,mixed,range_alignment,range,115231.2,24,1758499200000,1760486400000,110748.9,-0.03889831920521525,-0.03889831920521525,false,false,118291.29,115759.2575488919,true,true,false,10,1,,,,,,,
BTC,2025-09-21,1758412800000,1758499200000,bearish_breakdown,bearish,false,false,mixed,range_alignment,range,115231.2,4,1758499200000,1758758400000,108996.2,-0.05410860947382301,0.05410860947382301,true,true,114451.855,109404.6424511081,true,true,false,1,1,,,,,,,
BTC,2025-09-21,1758412800000,1758499200000,bearish_breakdown,bearish,false,false,mixed,range_alignment,range,115231.2,12,1758499200000,1759449600000,122228.1,0.06072053402203581,-0.06072053402203581,false,false,114451.855,109404.6424511081,true,true,false,1,1,,,,,,,
BTC,2025-09-21,1758412800000,1758499200000,bearish_breakdown,bearish,false,false,mixed,range_alignment,range,115231.2,24,1758499200000,1760486400000,110748.9,-0.03889831920521525,0.03889831920521525,true,true,114451.855,109404.6424511081,true,true,false,1,1,,,,,,,
BTC,2025-09-21,1758412800000,1758499200000,range_continuation,range,true,true,mixed,range_alignment,range,115231.2,4,1758499200000,1758758400000,108996.2,-0.05410860947382301,,true,,,,,false,,,,true,true,true,107261.3,117902.6,105117.9575488919,120045.9424511081
BTC,2025-09-21,1758412800000,1758499200000,range_continuation,range,true,true,mixed,range_alignment,range,115231.2,12,1758499200000,1759449600000,122228.1,0.06072053402203581,,false,,,,,true,,,,false,false,false,107261.3,117902.6,105117.9575488919,120045.9424511081
BTC,2025-09-21,1758412800000,1758499200000,range_continuation,range,true,true,mixed,range_alignment,range,115231.2,24,1758499200000,1760486400000,110748.9,-0.03889831920521525,,true,,,,,true,,,,true,false,false,107261.3,117902.6,105117.9575488919,120045.9424511081
BTC,2025-09-22,1758499200000,1758585600000,bullish_breakout,bullish,false,false,mixed,mixed,range,112657.2,4,1758585600000,1758844800000,109648.9,-0.02670313126901791,-0.02670313126901791,false,false,114451.855,115647.3462953996,false,true,false,,1,,,,,,,
BTC,2025-09-22,1758499200000,1758585600000,bullish_breakout,bullish,false,false,mixed,mixed,range,112657.2,12,1758585600000,1759536000000,122387.3,0.08636909136744042,0.08636909136744042,true,true,114451.855,115647.3462953996,true,true,false,8,1,,,,,,,
BTC,2025-09-22,1758499200000,1758585600000,bullish_breakout,bullish,false,false,mixed,mixed,range,112657.2,24,1758585600000,1760572800000,108199.9,-0.03956515872931343,-0.03956515872931343,false,false,114451.855,115647.3462953996,true,true,false,8,1,,,,,,,
BTC,2025-09-22,1758499200000,1758585600000,bearish_breakdown,bearish,false,false,mixed,mixed,range,112657.2,4,1758585600000,1758844800000,109648.9,-0.02670313126901791,0.02670313126901791,true,true,111348.75,110645.7537046004,true,true,false,2,1,,,,,,,
BTC,2025-09-22,1758499200000,1758585600000,bearish_breakdown,bearish,false,false,mixed,mixed,range,112657.2,12,1758585600000,1759536000000,122387.3,0.08636909136744042,-0.08636909136744042,false,false,111348.75,110645.7537046004,true,true,false,2,1,,,,,,,
BTC,2025-09-22,1758499200000,1758585600000,bearish_breakdown,bearish,false,false,mixed,mixed,range,112657.2,24,1758585600000,1760572800000,108199.9,-0.03956515872931343,0.03956515872931343,true,true,111348.75,110645.7537046004,true,true,false,2,1,,,,,,,
BTC,2025-09-22,1758499200000,1758585600000,range_continuation,range,true,true,mixed,mixed,range,112657.2,4,1758585600000,1758844800000,109648.9,-0.02670313126901791,,true,,,,,false,,,,true,true,true,108390.5,117902.6,106135.2462953996,120157.8537046004
BTC,2025-09-22,1758499200000,1758585600000,range_continuation,range,true,true,mixed,mixed,range,112657.2,12,1758585600000,1759536000000,122387.3,0.08636909136744042,,false,,,,,true,,,,false,false,false,108390.5,117902.6,106135.2462953996,120157.8537046004
BTC,2025-09-22,1758499200000,1758585600000,range_continuation,range,true,true,mixed,mixed,range,112657.2,24,1758585600000,1760572800000,108199.9,-0.03956515872931343,,false,,,,,true,,,,false,false,false,108390.5,117902.6,106135.2462953996,120157.8537046004
BTC,2025-09-23,1758585600000,1758672000000,bullish_breakout,bullish,false,false,mixed,mixed,range,111996.2,4,1758672000000,1758931200000,109624.2,-0.02117929001162544,-0.02117929001162544,false,false,114451.855,115678.5287028711,false,true,false,,1,,,,,,,
BTC,2025-09-23,1758585600000,1758672000000,bullish_breakout,bullish,false,false,mixed,mixed,range,111996.2,12,1758672000000,1759622400000,123476.5,0.10250615645887984,0.10250615645887984,true,true,114451.855,115678.5287028711,true,true,false,7,1,,,,,,,
BTC,2025-09-23,1758585600000,1758672000000,bullish_breakout,bullish,false,false,mixed,mixed,range,111996.2,24,1758672000000,1760659200000,106430.2,-0.049698114757464995,-0.049698114757464995,false,false,114451.855,115678.5287028711,true,true,false,7,1,,,,,,,
BTC,2025-09-23,1758585600000,1758672000000,bearish_breakdown,bearish,false,false,mixed,mixed,range,111996.2,4,1758672000000,1758931200000,109624.2,-0.02117929001162544,0.02117929001162544,true,true,111348.75,111555.4712971289,true,true,false,1,1,,,,,,,
BTC,2025-09-23,1758585600000,1758672000000,bearish_breakdown,bearish,false,false,mixed,mixed,range,111996.2,12,1758672000000,1759622400000,123476.5,0.10250615645887984,-0.10250615645887984,false,false,111348.75,111555.4712971289,true,true,false,1,1,,,,,,,
BTC,2025-09-23,1758585600000,1758672000000,bearish_breakdown,bearish,false,false,mixed,mixed,range,111996.2,24,1758672000000,1760659200000,106430.2,-0.049698114757464995,0.049698114757464995,true,true,111348.75,111555.4712971289,true,true,false,1,1,,,,,,,
BTC,2025-09-23,1758585600000,1758672000000,range_continuation,range,true,true,mixed,mixed,range,111996.2,4,1758672000000,1758931200000,109624.2,-0.02117929001162544,,true,,,,,false,,,,true,false,true,109331.4,117902.6,107107.3287028711,120126.6712971289
BTC,2025-09-23,1758585600000,1758672000000,range_continuation,range,true,true,mixed,mixed,range,111996.2,12,1758672000000,1759622400000,123476.5,0.10250615645887984,,false,,,,,true,,,,false,false,false,109331.4,117902.6,107107.3287028711,120126.6712971289
BTC,2025-09-23,1758585600000,1758672000000,range_continuation,range,true,true,mixed,mixed,range,111996.2,24,1758672000000,1760659200000,106430.2,-0.049698114757464995,,false,,,,,true,,,,false,false,false,109331.4,117902.6,107107.3287028711,120126.6712971289
BTC,2025-09-24,1758672000000,1758758400000,bullish_breakout,bullish,false,false,mixed,range_alignment,range,113297.6,4,1758758400000,1759017600000,112167,-0.009979028681984525,-0.009979028681984525,false,false,114451.855,115632.3123669517,false,true,false,,1,,,,,,,
BTC,2025-09-24,1758672000000,1758758400000,bullish_breakout,bullish,false,false,mixed,range_alignment,range,113297.6,12,1758758400000,1759708800000,124659,0.10027926452104885,0.10027926452104885,true,true,114451.855,115632.3123669517,true,true,false,6,1,,,,,,,
BTC,2025-09-24,1758672000000,1758758400000,bullish_breakout,bullish,false,false,mixed,range_alignment,range,113297.6,24,1758758400000,1760745600000,107183.8,-0.05396230811597069,-0.05396230811597069,false,false,114451.855,115632.3123669517,true,true,false,6,1,,,,,,,
BTC,2025-09-24,1758672000000,1758758400000,bearish_breakdown,bearish,false,false,mixed,range_alignment,range,113297.6,4,1758758400000,1759017600000,112167,-0.009979028681984525,0.009979028681984525,true,true,111348.75,111601.6876330483,true,true,true,1,4,,,,,,,
BTC,2025-09-24,1758672000000,1758758400000,bearish_breakdown,bearish,false,false,mixed,range_alignment,range,113297.6,12,1758758400000,1759708800000,124659,0.10027926452104885,-0.10027926452104885,false,false,111348.75,111601.6876330483,true,true,true,1,4,,,,,,,
BTC,2025-09-24,1758672000000,1758758400000,bearish_breakdown,bearish,false,false,mixed,range_alignment,range,113297.6,24,1758758400000,1760745600000,107183.8,-0.05396230811597069,0.05396230811597069,true,true,111348.75,111601.6876330483,true,true,true,1,4,,,,,,,
BTC,2025-09-24,1758672000000,1758758400000,range_continuation,range,true,true,mixed,range_alignment,range,113297.6,4,1758758400000,1759017600000,112167,-0.009979028681984525,,true,,,,,false,,,,true,false,true,109331.4,117902.6,107061.1123669517,120172.8876330483
BTC,2025-09-24,1758672000000,1758758400000,range_continuation,range,true,true,mixed,range_alignment,range,113297.6,12,1758758400000,1759708800000,124659,0.10027926452104885,,false,,,,,true,,,,false,false,false,109331.4,117902.6,107061.1123669517,120172.8876330483
BTC,2025-09-24,1758672000000,1758758400000,range_continuation,range,true,true,mixed,range_alignment,range,113297.6,24,1758758400000,1760745600000,107183.8,-0.05396230811597069,,false,,,,,true,,,,false,false,false,109331.4,117902.6,107061.1123669517,120172.8876330483
BTC,2025-09-25,1758758400000,1758844800000,bullish_breakout,bullish,false,false,conflicts,mixed,range,108996.2,4,1758844800000,1759104000000,114309.3,0.0487457360898822,0.0487457360898822,true,true,111348.75,115445.6043407409,true,true,false,3,1,,,,,,,
BTC,2025-09-25,1758758400000,1758844800000,bullish_breakout,bullish,false,false,conflicts,mixed,range,108996.2,12,1758844800000,1759795200000,121340.1,0.11325073718166334,0.11325073718166334,true,true,111348.75,115445.6043407409,true,true,false,3,1,,,,,,,
BTC,2025-09-25,1758758400000,1758844800000,bullish_breakout,bullish,false,false,conflicts,mixed,range,108996.2,24,1758844800000,1760832000000,108641.1,-0.0032579117437120386,-0.0032579117437120386,false,false,111348.75,115445.6043407409,true,true,false,3,1,,,,,,,
BTC,2025-09-25,1758758400000,1758844800000,bearish_breakdown,bearish,true,true,mixed,mixed,range,108996.2,4,1758844800000,1759104000000,114309.3,0.0487457360898822,-0.0487457360898822,false,false,108245.645,112431.7956592591,false,true,false,,4,,,,,,,
BTC,2025-09-25,1758758400000,1758844800000,bearish_breakdown,bearish,true,true,mixed,mixed,range,108996.2,12,1758844800000,1759795200000,121340.1,0.11325073718166334,-0.11325073718166334,false,false,108245.645,112431.7956592591,false,true,false,,4,,,,,,,
BTC,2025-09-25,1758758400000,1758844800000,bearish_breakdown,bearish,true,true,mixed,mixed,range,108996.2,24,1758844800000,1760832000000,108641.1,-0.0032579117437120386,0.0032579117437120386,true,true,108245.645,112431.7956592591,true,true,false,15,4,,,,,,,
BTC,2025-09-25,1758758400000,1758844800000,range_continuation,range,false,false,mixed,mixed,range,108996.2,4,1758844800000,1759104000000,114309.3,0.0487457360898822,,true,,,,,false,,,,true,false,true,109974.8,117902.6,107517.8043407409,120359.5956592591
BTC,2025-09-25,1758758400000,1758844800000,range_continuation,range,false,false,mixed,mixed,range,108996.2,12,1758844800000,1759795200000,121340.1,0.11325073718166334,,false,,,,,true,,,,false,false,false,109974.8,117902.6,107517.8043407409,120359.5956592591
BTC,2025-09-25,1758758400000,1758844800000,range_continuation,range,false,false,mixed,mixed,range,108996.2,24,1758844800000,1760832000000,108641.1,-0.0032579117437120386,,false,,,,,true,,,,false,false,false,109974.8,117902.6,107517.8043407409,120359.5956592591
BTC,2025-09-26,1758844800000,1758931200000,bullish_breakout,bullish,false,false,mixed,mixed,range,109648.9,4,1758931200000,1759190400000,114037,0.040019553319732504,0.040019553319732504,true,true,111348.75,115502.0254592594,true,true,false,2,1,,,,,,,
BTC,2025-09-26,1758844800000,1758931200000,bullish_breakout,bullish,false,false,mixed,mixed,range,109648.9,12,1758931200000,1759881600000,123307.3,0.1245648611157979,0.1245648611157979,true,true,111348.75,115502.0254592594,true,true,false,2,1,,,,,,,
BTC,2025-09-26,1758844800000,1758931200000,bullish_breakout,bullish,false,false,mixed,mixed,range,109648.9,24,1758931200000,1760918400000,110544.1,0.008164240589737082,0.008164240589737082,true,true,111348.75,115502.0254592594,true,true,false,2,1,,,,,,,
BTC,2025-09-26,1758844800000,1758931200000,bearish_breakdown,bearish,false,false,mixed,mixed,range,109648.9,4,1758931200000,1759190400000,114037,0.040019553319732504,-0.040019553319732504,false,false,108245.645,111016.3745407406,false,true,false,,2,,,,,,,
BTC,2025-09-26,1758844800000,1758931200000,bearish_breakdown,bearish,false,false,mixed,mixed,range,109648.9,12,1758931200000,1759881600000,123307.3,0.1245648611157979,-0.1245648611157979,false,false,108245.645,111016.3745407406,false,true,false,,2,,,,,,,
BTC,2025-09-26,1758844800000,1758931200000,bearish_breakdown,bearish,false,false,mixed,mixed,range,109648.9,24,1758931200000,1760918400000,110544.1,0.008164240589737082,-0.008164240589737082,false,false,108245.645,111016.3745407406,true,true,false,14,2,,,,,,,
BTC,2025-09-26,1758844800000,1758931200000,range_continuation,range,true,true,mixed,mixed,range,109648.9,4,1758931200000,1759190400000,114037,0.040019553319732504,,true,,,,,false,,,,true,true,true,108615.8,117902.6,106215.2254592594,120303.1745407406
BTC,2025-09-26,1758844800000,1758931200000,range_continuation,range,true,true,mixed,mixed,range,109648.9,12,1758931200000,1759881600000,123307.3,0.1245648611157979,,false,,,,,true,,,,false,false,false,108615.8,117902.6,106215.2254592594,120303.1745407406
BTC,2025-09-26,1758844800000,1758931200000,range_continuation,range,true,true,mixed,mixed,range,109648.9,24,1758931200000,1760918400000,110544.1,0.008164240589737082,,true,,,,,true,,,,true,false,false,108615.8,117902.6,106215.2254592594,120303.1745407406
BTC,2025-09-27,1758931200000,1759017600000,bullish_breakout,bullish,false,false,mixed,mixed,range,109624.2,4,1759017600000,1759276800000,118586.7,0.08175658294427701,0.08175658294427701,true,true,111348.75,115625.8093550266,true,true,false,1,1,,,,,,,
BTC,2025-09-27,1758931200000,1759017600000,bullish_breakout,bullish,false,false,mixed,mixed,range,109624.2,12,1759017600000,1759968000000,121650,0.10970023042357435,0.10970023042357435,true,true,111348.75,115625.8093550266,true,true,false,1,1,,,,,,,
BTC,2025-09-27,1758931200000,1759017600000,bullish_breakout,bullish,false,false,mixed,mixed,range,109624.2,24,1759017600000,1761004800000,108314,-0.011951740582827441,-0.011951740582827441,false,false,111348.75,115625.8093550266,true,true,false,1,1,,,,,,,
BTC,2025-09-27,1758931200000,1759017600000,bearish_breakdown,bearish,false,false,mixed,mixed,range,109624.2,4,1759017600000,1759276800000,118586.7,0.08175658294427701,-0.08175658294427701,false,false,108245.645,110892.5906449734,false,true,false,,1,,,,,,,
BTC,2025-09-27,1758931200000,1759017600000,bearish_breakdown,bearish,false,false,mixed,mixed,range,109624.2,12,1759017600000,1759968000000,121650,0.10970023042357435,-0.10970023042357435,false,false,108245.645,110892.5906449734,false,true,false,,1,,,,,,,
BTC,2025-09-27,1758931200000,1759017600000,bearish_breakdown,bearish,false,false,mixed,mixed,range,109624.2,24,1759017600000,1761004800000,108314,-0.011951740582827441,0.011951740582827441,true,true,108245.645,110892.5906449734,true,true,false,13,1,,,,,,,
BTC,2025-09-27,1758931200000,1759017600000,range_continuation,range,true,true,mixed,mixed,range,109624.2,4,1759017600000,1759276800000,118586.7,0.08175658294427701,,false,,,,,false,,,,false,false,true,108615.8,117902.6,106339.0093550266,120179.3906449734
BTC,2025-09-27,1758931200000,1759017600000,range_continuation,range,true,true,mixed,mixed,range,109624.2,12,1759017600000,1759968000000,121650,0.10970023042357435,,false,,,,,true,,,,false,false,false,108615.8,117902.6,106339.0093550266,120179.3906449734
BTC,2025-09-27,1758931200000,1759017600000,range_continuation,range,true,true,mixed,mixed,range,109624.2,24,1759017600000,1761004800000,108314,-0.011951740582827441,,false,,,,,true,,,,false,false,false,108615.8,117902.6,106339.0093550266,120179.3906449734
BTC,2025-09-28,1759017600000,1759104000000,bullish_breakout,bullish,false,false,mixed,mixed,range,112167,4,1759104000000,1759363200000,120529,0.07454955557338616,0.07454955557338616,true,true,114451.855,115564.4229725247,true,true,false,2,1,,,,,,,
BTC,2025-09-28,1759017600000,1759104000000,bullish_breakout,bullish,false,false,mixed,mixed,range,112167,12,1759104000000,1760054400000,112759.1,0.005278736170174936,0.005278736170174936,true,true,114451.855,115564.4229725247,true,true,false,2,1,,,,,,,
BTC,2025-09-28,1759017600000,1759104000000,bullish_breakout,bullish,false,false,mixed,mixed,range,112167,24,1759104000000,1761091200000,107582.4,-0.04087298403273698,-0.04087298403273698,false,false,114451.855,115564.4229725247,true,true,false,2,1,,,,,,,
BTC,2025-09-28,1759017600000,1759104000000,bearish_breakdown,bearish,false,false,mixed,mixed,range,112167,4,1759104000000,1759363200000,120529,0.07454955557338616,-0.07454955557338616,false,false,111348.75,110953.9770274753,false,true,false,,1,,,,,,,
BTC,2025-09-28,1759017600000,1759104000000,bearish_breakdown,bearish,false,false,mixed,mixed,range,112167,12,1759104000000,1760054400000,112759.1,0.005278736170174936,-0.005278736170174936,false,false,111348.75,110953.9770274753,true,true,false,12,1,,,,,,,
BTC,2025-09-28,1759017600000,1759104000000,bearish_breakdown,bearish,false,false,mixed,mixed,range,112167,24,1759104000000,1761091200000,107582.4,-0.04087298403273698,0.04087298403273698,true,true,111348.75,110953.9770274753,true,true,false,12,1,,,,,,,
BTC,2025-09-28,1759017600000,1759104000000,range_continuation,range,true,true,mixed,mixed,range,112167,4,1759104000000,1759363200000,120529,0.07454955557338616,,false,,,,,true,,,,false,false,false,108615.8,117902.6,106277.6229725247,120240.7770274753
BTC,2025-09-28,1759017600000,1759104000000,range_continuation,range,true,true,mixed,mixed,range,112167,12,1759104000000,1760054400000,112759.1,0.005278736170174936,,true,,,,,true,,,,true,false,false,108615.8,117902.6,106277.6229725247,120240.7770274753
BTC,2025-09-28,1759017600000,1759104000000,range_continuation,range,true,true,mixed,mixed,range,112167,24,1759104000000,1761091200000,107582.4,-0.04087298403273698,,false,,,,,true,,,,false,false,false,108615.8,117902.6,106277.6229725247,120240.7770274753
BTC,2025-09-29,1759104000000,1759190400000,bullish_breakout,bullish,false,false,mixed,mixed,range,114309.3,4,1759190400000,1759449600000,122228.1,0.06927520332991288,0.06927520332991288,true,true,114451.855,115528.8284744872,true,true,false,1,1,,,,,,,
BTC,2025-09-29,1759104000000,1759190400000,bullish_breakout,bullish,false,false,mixed,mixed,range,114309.3,12,1759190400000,1760140800000,110651.8,-0.03199652171783052,-0.03199652171783052,false,false,114451.855,115528.8284744872,true,true,false,1,1,,,,,,,
BTC,2025-09-29,1759104000000,1759190400000,bullish_breakout,bullish,false,false,mixed,mixed,range,114309.3,24,1759190400000,1761177600000,110066.9,-0.037113340734306055,-0.037113340734306055,false,false,114451.855,115528.8284744872,true,true,false,1,1,,,,,,,
BTC,2025-09-29,1759104000000,1759190400000,bearish_breakdown,bearish,false,false,conflicts,mixed,range,114309.3,4,1759190400000,1759449600000,122228.1,0.06927520332991288,-0.06927520332991288,false,false,111348.75,110989.5715255128,false,true,false,,1,,,,,,,
BTC,2025-09-29,1759104000000,1759190400000,bearish_breakdown,bearish,false,false,conflicts,mixed,range,114309.3,12,1759190400000,1760140800000,110651.8,-0.03199652171783052,0.03199652171783052,true,true,111348.75,110989.5715255128,true,true,false,11,1,,,,,,,
BTC,2025-09-29,1759104000000,1759190400000,bearish_breakdown,bearish,false,false,conflicts,mixed,range,114309.3,24,1759190400000,1761177600000,110066.9,-0.037113340734306055,0.037113340734306055,true,true,111348.75,110989.5715255128,true,true,false,11,1,,,,,,,
BTC,2025-09-29,1759104000000,1759190400000,range_continuation,range,true,true,mixed,mixed,range,114309.3,4,1759190400000,1759449600000,122228.1,0.06927520332991288,,false,,,,,true,,,,false,false,false,108615.8,117902.6,106242.0284744872,120276.3715255128
BTC,2025-09-29,1759104000000,1759190400000,range_continuation,range,true,true,mixed,mixed,range,114309.3,12,1759190400000,1760140800000,110651.8,-0.03199652171783052,,true,,,,,true,,,,true,false,false,108615.8,117902.6,106242.0284744872,120276.3715255128
BTC,2025-09-29,1759104000000,1759190400000,range_continuation,range,true,true,mixed,mixed,range,114309.3,24,1759190400000,1761177600000,110066.9,-0.037113340734306055,,true,,,,,true,,,,true,false,false,108615.8,117902.6,106242.0284744872,120276.3715255128
BTC,2025-09-30,1759190400000,1759276800000,bullish_breakout,bullish,false,false,mixed,mixed,range,114037,4,1759276800000,1759536000000,122387.3,0.0732244797741084,0.0732244797741084,true,true,114998.4588,115547.4764405952,true,false,true,1,,,,,,,,
BTC,2025-09-30,1759190400000,1759276800000,bullish_breakout,bullish,false,false,mixed,mixed,range,114037,12,1759276800000,1760227200000,114958.1,0.008077203013057144,0.008077203013057144,true,true,114998.4588,115547.4764405952,true,true,true,1,10,,,,,,,
BTC,2025-09-30,1759190400000,1759276800000,bullish_breakout,bullish,false,false,mixed,mixed,range,114037,24,1759276800000,1761264000000,111010.2,-0.02654226259898107,-0.02654226259898107,false,false,114998.4588,115547.4764405952,true,true,true,1,10,,,,,,,
BTC,2025-09-30,1759190400000,1759276800000,bearish_breakdown,bearish,false,false,mixed,mixed,range,114037,4,1759276800000,1759536000000,122387.3,0.0732244797741084,-0.0732244797741084,false,false,112064.2,110970.9235594048,false,true,false,,1,,,,,,,
BTC,2025-09-30,1759190400000,1759276800000,bearish_breakdown,bearish,false,false,mixed,mixed,range,114037,12,1759276800000,1760227200000,114958.1,0.008077203013057144,-0.008077203013057144,false,false,112064.2,110970.9235594048,true,true,false,10,1,,,,,,,
BTC,2025-09-30,1759190400000,1759276800000,bearish_breakdown,bearish,false,false,mixed,mixed,range,114037,24,1759276800000,1761264000000,111010.2,-0.02654226259898107,0.02654226259898107,true,true,112064.2,110970.9235594048,true,true,false,10,1,,,,,,,
BTC,2025-09-30,1759190400000,1759276800000,range_continuation,range,true,true,mixed,mixed,range,114037,4,1759276800000,1759536000000,122387.3,0.0732244797741084,,false,,,,,true,,,,false,false,false,108615.8,117902.6,106260.6764405952,120257.7235594048
BTC,2025-09-30,1759190400000,1759276800000,range_continuation,range,true,true,mixed,mixed,range,114037,12,1759276800000,1760227200000,114958.1,0.008077203013057144,,true,,,,,true,,,,true,false,false,108615.8,117902.6,106260.6764405952,120257.7235594048
BTC,2025-09-30,1759190400000,1759276800000,range_continuation,range,true,true,mixed,mixed,range,114037,24,1759276800000,1761264000000,111010.2,-0.02654226259898107,,true,,,,,true,,,,true,false,false,108615.8,117902.6,106260.6764405952,120257.7235594048
BTC,2025-10-01,1759276800000,1759363200000,bullish_breakout,bullish,true,true,supports,mixed,range,118586.7,4,1759363200000,1759622400000,123476.5,0.04123396637228294,0.04123396637228294,true,true,119806.4336,115381.7066948384,true,false,true,1,,,,,,,,
BTC,2025-10-01,1759276800000,1759363200000,bullish_breakout,bullish,true,true,supports,mixed,range,118586.7,12,1759363200000,1760313600000,115163.5,-0.028866643561208827,-0.028866643561208827,false,false,119806.4336,115381.7066948384,true,true,true,1,9,,,,,,,
BTC,2025-10-01,1759276800000,1759363200000,bullish_breakout,bullish,true,true,supports,mixed,range,118586.7,24,1759363200000,1761350400000,111649,-0.05850318796289966,-0.05850318796289966,false,false,119806.4336,115381.7066948384,true,true,true,1,9,,,,,,,
BTC,2025-10-01,1759276800000,1759363200000,bearish_breakdown,bearish,false,false,conflicts,mixed,range,118586.7,4,1759363200000,1759622400000,123476.5,0.04123396637228294,-0.04123396637228294,false,false,116904.3332,111136.6933051616,false,true,false,,1,,,,,,,
BTC,2025-10-01,1759276800000,1759363200000,bearish_breakdown,bearish,false,false,conflicts,mixed,range,118586.7,12,1759363200000,1760313600000,115163.5,-0.028866643561208827,0.028866643561208827,true,true,116904.3332,111136.6933051616,true,true,false,9,1,,,,,,,
BTC,2025-10-01,1759276800000,1759363200000,bearish_breakdown,bearish,false,false,conflicts,mixed,range,118586.7,24,1759363200000,1761350400000,111649,-0.05850318796289966,0.05850318796289966,true,true,116904.3332,111136.6933051616,true,true,false,9,1,,,,,,,
BTC,2025-10-01,1759276800000,1759363200000,range_continuation,range,false,false,mixed,mixed,range,118586.7,4,1759363200000,1759622400000,123476.5,0.04123396637228294,,false,,,,,true,,,,false,false,false,108615.8,117902.6,106094.9066948384,120423.4933051616
BTC,2025-10-01,1759276800000,1759363200000,range_continuation,range,false,false,mixed,mixed,range,118586.7,12,1759363200000,1760313600000,115163.5,-0.028866643561208827,,true,,,,,true,,,,true,false,false,108615.8,117902.6,106094.9066948384,120423.4933051616
BTC,2025-10-01,1759276800000,1759363200000,range_continuation,range,false,false,mixed,mixed,range,118586.7,24,1759363200000,1761350400000,111649,-0.05850318796289966,,true,,,,,true,,,,true,false,false,108615.8,117902.6,106094.9066948384,120423.4933051616
BTC,2025-10-02,1759363200000,1759449600000,bullish_breakout,bullish,true,true,supports,mixed,volatile,120529,4,1759449600000,1759708800000,124659,0.03426561242522541,0.03426561242522541,true,true,121179.2080690786,116106.1919309214,true,false,true,1,,,,,,,,
BTC,2025-10-02,1759363200000,1759449600000,bullish_breakout,bullish,true,true,supports,mixed,volatile,120529,12,1759449600000,1760400000000,113026.1,-0.06224974902305669,-0.06224974902305669,false,false,121179.2080690786,116106.1919309214,true,true,true,1,8,,,,,,,
BTC,2025-10-02,1759363200000,1759449600000,bullish_breakout,bullish,true,true,supports,mixed,volatile,120529,24,1759449600000,1761436800000,114549.8,-0.04960797816293172,-0.04960797816293172,false,false,121179.2080690786,116106.1919309214,true,true,true,1,8,,,,,,,
BTC,2025-10-02,1759363200000,1759449600000,bearish_breakdown,bearish,false,false,conflicts,mixed,volatile,120529,4,1759449600000,1759708800000,124659,0.03426561242522541,-0.03426561242522541,false,false,119920.87,111152.3080690786,true,true,false,1,1,,,,,,,
BTC,2025-10-02,1759363200000,1759449600000,bearish_breakdown,bearish,false,false,conflicts,mixed,volatile,120529,12,1759449600000,1760400000000,113026.1,-0.06224974902305669,0.06224974902305669,true,true,119920.87,111152.3080690786,true,true,false,1,1,,,,,,,
BTC,2025-10-02,1759363200000,1759449600000,bearish_breakdown,bearish,false,false,conflicts,mixed,volatile,120529,24,1759449600000,1761436800000,114549.8,-0.04960797816293172,0.04960797816293172,true,true,119920.87,111152.3080690786,true,true,false,1,1,,,,,,,
BTC,2025-10-02,1759363200000,1759449600000,range_continuation,range,false,false,mixed,mixed,volatile,120529,4,1759449600000,1759708800000,124659,0.03426561242522541,,false,,,,,true,,,,false,false,false,108615.8,118642.7,106079.2919309214,121179.2080690786
BTC,2025-10-02,1759363200000,1759449600000,range_continuation,range,false,false,mixed,mixed,volatile,120529,12,1759449600000,1760400000000,113026.1,-0.06224974902305669,,true,,,,,true,,,,true,false,false,108615.8,118642.7,106079.2919309214,121179.2080690786
